,item_id,activation_date,date_from,date_to
1013633,f5d9f75b54e6,3/4/17,3/15/17,3/28/17
1013634,2f92767d71c7,3/3/17,3/15/17,3/28/17
1013635,dc5df9defa3f,2/20/17,3/15/17,3/22/17
1013636,02e5b11ce072,3/13/17,3/15/17,3/28/17
1013637,9a60cd40a25f,2/19/17,3/15/17,3/20/17
1013638,d3ec30fdfe02,3/23/17,3/23/17,3/28/17
1013639,a2b0ec9b2bb0,2/24/17,3/15/17,3/26/17
1013640,d7838483ce59,2/19/17,3/15/17,3/21/17
1013641,8174ece72ed4,3/25/17,3/25/17,3/28/17
1013642,c15a53a0d2a9,3/5/17,3/15/17,3/28/17
1013643,aa64c6173e19,2/24/17,3/15/17,3/26/17
1013644,edc69ac83006,3/2/17,3/15/17,3/28/17
1013645,964c9ed4e45b,3/28/17,3/28/17,3/28/17
1013646,36a6244a53f3,3/19/17,3/19/17,3/28/17
1013647,1bbaa5f32828,3/4/17,3/15/17,3/28/17
1013648,07269067535f,3/21/17,3/21/17,3/28/17
1013649,12388c3d3fac,3/3/17,3/15/17,3/28/17
1013650,d0de51488818,3/23/17,3/23/17,3/28/17
1013651,f152d003ad6b,3/24/17,3/24/17,3/28/17
1013652,cb53af6d85f1,3/5/17,3/15/17,3/28/17
1013653,012d014792de,3/13/17,3/15/17,3/28/17
1013654,40d4ce03b524,3/22/17,3/22/17,3/28/17
1013655,ca3be0bb7f0b,3/19/17,3/19/17,3/28/17
1013656,e1bda80ca75d,3/5/17,3/15/17,3/28/17
1013657,1c1d43d8e91b,3/17/17,3/17/17,3/28/17
1013658,9add1234d892,3/7/17,3/15/17,3/28/17
1013659,4f0f667cc07f,2/19/17,3/15/17,3/17/17
1013660,fe8f0a68d060,2/13/17,3/15/17,3/15/17
1013661,3cfb4d70a9be,3/14/17,3/15/17,3/28/17
1013662,acac1a36c20d,2/16/17,3/15/17,3/18/17
1013663,0c723d9168c1,3/14/17,3/15/17,3/28/17
1013664,5da6124a562a,3/22/17,3/22/17,3/28/17
1013665,6c7480e91fab,3/24/17,3/24/17,3/28/17
1013666,1fe25854487a,3/11/17,3/15/17,3/28/17
1013667,bea39d49341a,2/17/17,3/15/17,3/19/17
1013668,b07ab043e8a6,3/10/17,3/15/17,3/28/17
1013669,45b44fe5c7eb,3/3/17,3/15/17,3/28/17
1013670,57d154028a8e,3/19/17,3/19/17,3/28/17
1013671,f4abc56d6eeb,2/23/17,3/15/17,3/25/17
1013672,52571070e76e,3/22/17,3/22/17,3/22/17
1013673,6795a2303259,2/17/17,3/15/17,3/19/17
1013674,9f5e4a4e88be,2/27/17,3/15/17,3/28/17
1013675,06a404b3df35,3/19/17,3/19/17,3/28/17
1013676,28f79794fe01,3/7/17,3/15/17,3/28/17
1013677,38c71b42d4a1,3/23/17,3/23/17,3/24/17
1013678,0ea0abc7b432,3/27/17,3/27/17,3/28/17
1013679,c0d64e0da8b6,2/15/17,3/15/17,3/17/17
1013680,4b6009c810c5,3/4/17,3/15/17,3/28/17
1013681,755ba4659195,3/6/17,3/15/17,3/28/17
1013682,cd0f234cbf7d,2/20/17,3/15/17,3/22/17
1013683,4fc8c7cc9db8,2/27/17,3/15/17,3/28/17
1013684,18d4fa3d3862,2/15/17,3/15/17,3/17/17
1013685,b52f3d719b35,3/22/17,3/22/17,3/28/17
1013686,9e6498e23a8d,3/17/17,3/17/17,3/28/17
1013687,8d8b5be92534,3/23/17,3/23/17,3/28/17
1013688,1efbf052e160,3/13/17,3/15/17,3/28/17
1013689,cc78d2103a28,2/28/17,3/15/17,3/28/17
1013690,74a1c31c3a6e,3/12/17,3/15/17,3/28/17
1013691,c9ae6f7bd772,3/5/17,3/15/17,3/28/17
1013692,0500bd18129e,3/4/17,3/15/17,3/28/17
1013693,05b27f0462b9,2/24/17,3/15/17,3/26/17
1013694,376a64f09813,2/18/17,3/15/17,3/20/17
1013695,63a18137a96e,3/15/17,3/15/17,3/28/17
1013696,31d56c6a6b59,3/1/17,3/15/17,3/28/17
1013697,5c3343a5d62e,3/18/17,3/18/17,3/28/17
1013698,a18c2190318b,3/26/17,3/26/17,3/28/17
1013699,339be206dbfd,2/26/17,3/15/17,3/28/17
1013700,5fc8f87ab340,3/8/17,3/15/17,3/28/17
1013701,de379723e9e0,3/19/17,3/19/17,3/28/17
1013702,26cbd21a5862,3/12/17,3/15/17,3/28/17
1013703,528898c02686,3/1/17,3/15/17,3/28/17
1013704,59aabfe4e607,3/26/17,3/26/17,3/28/17
1013705,a2ae9532298e,2/20/17,3/15/17,3/22/17
1013706,bde0bac2b1cd,2/24/17,3/15/17,3/26/17
1013707,787a59ef1b55,3/21/17,3/21/17,3/28/17
1013708,9f7976763bb1,3/26/17,3/26/17,3/28/17
1013709,e7285196d44d,2/27/17,3/15/17,3/28/17
1013710,dcac400d7fe4,2/26/17,3/15/17,3/27/17
1013711,4d433e1b879d,3/9/17,3/15/17,3/28/17
1.01E+06,83867e719785,3/9/17,3/15/17,3/28/17
1013713,ba2817fe9669,3/8/17,3/15/17,3/28/17
1013714,3d0190998989,2/14/17,3/15/17,3/15/17
1013715,b688cbe3bb16,3/17/17,3/17/17,3/28/17
1013716,5017edb9efa0,2/19/17,3/15/17,3/20/17
1013717,f5ebef00e905,2/18/17,3/15/17,3/20/17
1013718,987c7bacdd54,3/12/17,3/15/17,3/28/17
1013719,7a4009c7ab63,3/27/17,3/27/17,3/28/17
1013720,d52a9c111c1d,2/28/17,3/15/17,3/28/17
1013721,743289634c3f,3/11/17,3/15/17,3/28/17
1013722,b2836ada8821,3/13/17,3/15/17,3/28/17
1013723,4cf8c4c61cf3,3/23/17,3/23/17,3/28/17
1013724,4d6f9db50950,2/22/17,3/15/17,3/24/17
1013725,6a7fa67c2b98,3/23/17,3/23/17,3/28/17
1013726,5c9fa406d0f7,2/19/17,3/15/17,3/21/17
1013727,11359b58cde9,3/3/17,3/15/17,3/28/17
1013728,48eb18176f10,2/17/17,3/15/17,3/18/17
1013729,dd55e9836cfb,3/26/17,3/26/17,3/28/17
1013730,4823f93a805a,3/23/17,3/23/17,3/26/17
1013731,7e3ab696f1dc,3/1/17,3/15/17,3/28/17
1013732,ca16148b3943,2/27/17,3/15/17,3/28/17
1013733,2c953456cae7,3/14/17,3/15/17,3/28/17
1013734,3222c1d06738,3/2/17,3/15/17,3/28/17
1013735,4f1998f13848,3/22/17,3/22/17,3/28/17
1013736,93daa3ebf8b2,3/28/17,3/28/17,3/28/17
1013737,32a0b7f228b6,3/27/17,3/27/17,3/28/17
1013738,2371ec610f8d,2/26/17,3/15/17,3/27/17
1013739,01ef40057613,3/17/17,3/17/17,3/28/17
1013740,aea751f497cb,3/10/17,3/15/17,3/28/17
1013741,04cc7e0f74b2,3/14/17,3/15/17,3/28/17
1013742,9a5c72d086d9,3/24/17,3/24/17,3/28/17
1013743,d5dbd4c4212c,3/14/17,3/15/17,3/28/17
1013744,589f5c926f89,3/20/17,3/20/17,3/22/17
1013745,cc0c8139fdb6,3/8/17,3/15/17,3/28/17
1013746,c3a91b1b2fd2,3/10/17,3/15/17,3/28/17
1013747,1e02a3a74ca9,2/20/17,3/15/17,3/22/17
1013748,04a0cb041dbb,3/27/17,3/27/17,3/28/17
1013749,7592af5686d4,3/22/17,3/22/17,3/28/17
1013750,fd660f1014eb,2/28/17,3/15/17,3/28/17
1013751,2a60991fcba3,2/20/17,3/15/17,3/21/17
1013752,74ada7f37bae,2/17/17,3/15/17,3/19/17
1013753,5a789bdf9077,3/10/17,3/15/17,3/28/17
1013754,b864eb2745e7,3/13/17,3/15/17,3/28/17
1013755,d358e65bc6d3,2/28/17,3/15/17,3/28/17
1013756,dd3d3f0f663b,3/8/17,3/15/17,3/28/17
1013757,0c2bcce451aa,3/8/17,3/15/17,3/28/17
1013758,22588aa83b01,2/25/17,3/15/17,3/27/17
1013759,e6c985d2fc11,2/28/17,3/15/17,3/28/17
1013760,6c59e38a5033,3/21/17,3/21/17,3/28/17
1013761,6ea73361eb06,3/11/17,3/15/17,3/28/17
1013762,5a8e1fe9d5ea,2/26/17,3/15/17,3/27/17
1013763,f3a12f4b6d20,3/12/17,3/15/17,3/28/17
1013764,fb2dfb975ed9,3/20/17,3/20/17,3/28/17
1013765,42bc75132d94,2/13/17,3/15/17,3/15/17
1013766,ba85c2a9dfd5,2/24/17,3/15/17,3/26/17
1013767,f0e6a5fb4ad3,2/23/17,3/15/17,3/24/17
1013768,76abf147e48b,2/14/17,3/15/17,3/16/17
1013769,2376b477c387,3/7/17,3/15/17,3/28/17
1013770,a7a9166168f5,3/28/17,3/28/17,3/28/17
1013771,fde5395b374c,3/18/17,3/18/17,3/19/17
1013772,c75bc362a235,3/9/17,3/15/17,3/28/17
1013773,d3f90812056c,3/13/17,3/15/17,3/28/17
1013774,757ac0814b59,3/12/17,3/15/17,3/22/17
1013775,aec8b5e86763,2/26/17,3/15/17,3/28/17
1013776,8c54f0dd3a1a,3/15/17,3/15/17,3/28/17
1013777,6be5fb7dae5b,3/2/17,3/15/17,3/28/17
1013778,ee1c7141423c,3/22/17,3/22/17,3/28/17
1013779,826604ddb941,2/17/17,3/15/17,3/18/17
1013780,850c8039a54c,2/14/17,3/15/17,3/15/17
1013781,1f54c0fd3442,2/28/17,3/15/17,3/28/17
1013782,576df68bc1c5,3/13/17,3/15/17,3/28/17
1013783,f4d1df90948c,3/20/17,3/20/17,3/28/17
1013784,998ddceb24d8,3/25/17,3/25/17,3/28/17
1013785,b66f92008539,2/26/17,3/15/17,3/28/17
1013786,ef2c1c34d325,2/24/17,3/15/17,3/25/17
1013787,6970eabe6049,3/13/17,3/15/17,3/28/17
1013788,509539c601ed,2/24/17,3/15/17,3/25/17
1013789,5cef858901db,2/21/17,3/15/17,3/23/17
1013790,4e5d1126dc99,2/16/17,3/15/17,3/18/17
1013791,8f7719de3151,3/7/17,3/15/17,3/28/17
1013792,3313271bbf50,2/18/17,3/15/17,3/19/17
1013793,052492cda4d4,3/5/17,3/15/17,3/28/17
1013794,0d0159287233,3/24/17,3/24/17,3/28/17
1013795,ea2f43a6c9ae,3/21/17,3/21/17,3/25/17
1013796,b4343d9af6e3,3/21/17,3/21/17,3/28/17
1013797,496e06b2f5c9,3/13/17,3/15/17,3/28/17
1013798,c49206c4006c,3/7/17,3/15/17,3/28/17
1013799,96a181899d92,3/19/17,3/19/17,3/24/17
1013800,922cc1500301,3/13/17,3/15/17,3/28/17
1013801,c4cbececc4b1,2/25/17,3/15/17,3/27/17
1013802,b59d544d5725,2/20/17,3/15/17,3/22/17
1013803,9b805564cb6a,3/6/17,3/15/17,3/28/17
1013804,809ada071763,3/7/17,3/15/17,3/28/17
1013805,7d6f05a17924,2/15/17,3/15/17,3/17/17
1013806,f54d19338ba3,3/2/17,3/15/17,3/28/17
1013807,a57958733508,3/7/17,3/15/17,3/28/17
1013808,a11b44b05929,3/27/17,3/27/17,3/28/17
1013809,82ca76bad695,3/6/17,3/15/17,3/28/17
1013810,4fb3ae9f00e1,3/13/17,3/15/17,3/28/17
1013811,3a76d57fc510,3/24/17,3/24/17,3/28/17
1013812,5f209db8a97f,2/17/17,3/15/17,3/19/17
1013813,04e6ce398dfb,3/21/17,3/21/17,3/28/17
1013814,0bfada1e8933,3/4/17,3/15/17,3/28/17
1013815,8d7bc67452a1,2/16/17,3/15/17,3/18/17
1013816,8b963b0913ab,3/27/17,3/27/17,3/28/17
1013817,e1e8b915bcc1,3/23/17,3/23/17,3/28/17
1013818,aee26de6e339,2/19/17,3/15/17,3/21/17
1013819,62ae71716f9d,3/16/17,3/16/17,3/28/17
1013820,859eb29c25aa,2/17/17,3/15/17,3/19/17
1013821,c8d3543cf580,3/19/17,3/19/17,3/28/17
1013822,52e72d82817c,2/22/17,3/15/17,3/24/17
1013823,8fed33b74fa7,3/19/17,3/19/17,3/28/17
1013824,5daeae8f7ae4,2/24/17,3/15/17,3/26/17
1013825,04cc115e01d2,3/2/17,3/15/17,3/28/17
1013826,1f2608df370c,3/18/17,3/18/17,3/28/17
1013827,468ea56b5a33,3/17/17,3/17/17,3/28/17
1013828,dfff77573f5b,2/26/17,3/15/17,3/27/17
1013829,9a7bda6d5e5d,3/27/17,3/27/17,3/28/17
1013830,e5adf652ae06,3/13/17,3/15/17,3/28/17
1013831,0216a2592a50,3/25/17,3/25/17,3/28/17
1013832,22565b16cf15,3/12/17,3/15/17,3/28/17
1013833,040518a40cc7,3/9/17,3/15/17,3/28/17
1013834,06e324854b11,3/20/17,3/20/17,3/28/17
1013835,5cca5ea11ddd,3/3/17,3/15/17,3/28/17
1013836,198cbdda6c91,3/6/17,3/15/17,3/28/17
1013837,6f2d493bf5c4,2/21/17,3/15/17,3/23/17
1013838,d1255fa97abe,2/24/17,3/15/17,3/26/17
1013839,36851d9728dc,3/5/17,3/15/17,3/28/17
1013840,101f7a7e4551,2/28/17,3/15/17,3/28/17
1013841,aa53c9f697f4,3/5/17,3/15/17,3/28/17
1013842,762b91f445b7,2/13/17,3/15/17,3/15/17
1013843,e7954cd9f476,2/23/17,3/15/17,3/25/17
1013844,679de8c921f8,2/23/17,3/15/17,3/25/17
1013845,79ba0cad8abe,2/20/17,3/15/17,3/21/17
1013846,70f6df08ffb9,2/20/17,3/15/17,3/22/17
1013847,e5fc7f0800c6,3/27/17,3/27/17,3/28/17
1013848,1f2cf711bb32,3/20/17,3/20/17,3/28/17
1013849,7ef86272867f,3/21/17,3/21/17,3/28/17
1013850,8bb980bdeda3,2/23/17,3/15/17,3/24/17
1013851,91e47a92826a,3/6/17,3/15/17,3/28/17
1013852,9c047315f808,3/27/17,3/27/17,3/28/17
1013853,665967e3d2ae,3/19/17,3/19/17,3/28/17
1013854,b5b5dad2bc55,3/4/17,3/15/17,3/28/17
1013855,27ef3002b88f,3/22/17,3/22/17,3/28/17
1013856,5.24E+11,3/19/17,3/19/17,3/23/17
1013857,a82ae659e846,3/3/17,3/15/17,3/28/17
1013858,690d7960d351,3/22/17,3/22/17,3/28/17
1013859,8e2f978688cf,3/21/17,3/21/17,3/28/17
1013860,ab383aa0d921,3/13/17,3/15/17,3/28/17
1013861,ea4727632968,3/25/17,3/25/17,3/28/17
1013862,d252e82c3fa1,2/19/17,3/15/17,3/21/17
1013863,04693faf5113,2/17/17,3/15/17,3/19/17
1013864,2914c7bcb636,3/7/17,3/15/17,3/28/17
1013865,5ade8070a1fd,2/26/17,3/15/17,3/28/17
1013866,532b359b598e,3/23/17,3/23/17,3/28/17
1013867,940744459a50,2/17/17,3/15/17,3/19/17
1013868,50d9f0173a63,2/25/17,3/15/17,3/27/17
1013869,c7d9ccdd085e,3/22/17,3/22/17,3/28/17
1013870,86d46a5cefac,3/17/17,3/17/17,3/28/17
1013871,948b0f2ce560,3/12/17,3/15/17,3/28/17
1013872,23e78861dc34,2/24/17,3/15/17,3/26/17
1013873,fdb2f75c5449,3/10/17,3/15/17,3/28/17
1013874,faa1d58647d0,2/20/17,3/15/17,3/22/17
1013875,e8db0bf2112f,2/16/17,3/15/17,3/17/17
1013876,292a282ed6ab,2/17/17,3/15/17,3/19/17
1013877,b28f5a5a22ac,3/1/17,3/15/17,3/28/17
1013878,249b211a2c18,3/6/17,3/15/17,3/28/17
1013879,c920e9789c07,2/16/17,3/15/17,3/18/17
1013880,3c7b69862070,3/3/17,3/15/17,3/28/17
1013881,b72801570268,2/17/17,3/15/17,3/19/17
1013882,c60ef592ddff,2/18/17,3/15/17,3/20/17
1013883,4d124c3ad609,3/3/17,3/15/17,3/28/17
1013884,9ce528a9ab7c,2/28/17,3/26/17,3/28/17
1013885,839a1d0bbe00,2/18/17,3/15/17,3/19/17
1013886,0765c1754e98,3/27/17,3/27/17,3/28/17
1013887,5c8092a9e979,2/19/17,3/15/17,3/15/17
1013888,2936731c7bcf,3/24/17,3/24/17,3/28/17
1013889,42306a2c17af,3/13/17,3/15/17,3/28/17
1013890,a6789255b35b,3/15/17,3/15/17,3/28/17
1013891,250a031f4bb5,2/27/17,3/15/17,3/28/17
1.01E+06,5471e630f83a,3/2/17,3/15/17,3/28/17
1013893,3982f168f83d,3/25/17,3/25/17,3/28/17
1013894,3e5240d9ae4b,3/16/17,3/16/17,3/28/17
1013895,3e799e019bb9,2/20/17,3/15/17,3/21/17
1013896,5c04bad1ea97,2/19/17,3/15/17,3/20/17
1013897,0e0318bdd3bd,3/28/17,3/28/17,3/28/17
1013898,23f9d5e77784,2/16/17,3/15/17,3/18/17
1013899,7a44b9b3202f,3/11/17,3/15/17,3/28/17
1013900,bb559bdb2a86,2/17/17,3/15/17,3/19/17
1013901,09f9533b036a,3/27/17,3/27/17,3/28/17
1013902,919f6e90b290,3/1/17,3/15/17,3/28/17
1013903,4fe99ce65d62,3/3/17,3/15/17,3/28/17
1013904,47eb7ccbf85a,3/21/17,3/21/17,3/28/17
1013905,a2462bd24835,3/14/17,3/15/17,3/28/17
1013906,903d832eb12a,2/16/17,3/15/17,3/18/17
1013907,98ac0b646f78,3/20/17,3/20/17,3/28/17
1013908,72ee56997790,2/13/17,3/15/17,3/15/17
1013909,b2d7308862f9,3/21/17,3/21/17,3/28/17
1013910,843a77fb7b18,2/17/17,3/15/17,3/19/17
1013911,416b124ecf18,3/28/17,3/28/17,3/28/17
1013912,3c2c00451193,3/16/17,3/16/17,3/28/17
1013913,e183ade952dd,3/19/17,3/19/17,3/28/17
1013914,f988c96f3732,2/27/17,3/15/17,3/28/17
1013915,7048d26f95f9,2/17/17,3/15/17,3/19/17
1013916,76a5d350d77b,3/15/17,3/15/17,3/28/17
1013917,634eefd79aac,3/24/17,3/24/17,3/28/17
1013918,fd3c4e9bfc1d,3/7/17,3/15/17,3/28/17
1013919,43335f926f00,2/25/17,3/15/17,3/27/17
1013920,fa339df08ba8,3/7/17,3/15/17,3/28/17
1013921,371064385b74,2/16/17,3/15/17,3/18/17
1013922,1934e8fd75b5,3/25/17,3/25/17,3/28/17
1013923,818731b41756,3/25/17,3/25/17,3/28/17
1013924,0e2105110bbd,3/7/17,3/15/17,3/28/17
1013925,36b1878940cf,3/15/17,3/15/17,3/28/17
1013926,b0c26b838f5d,3/19/17,3/19/17,3/28/17
1013927,cfd600ea459b,3/10/17,3/15/17,3/28/17
1013928,d6a0f080e2ec,2/17/17,3/15/17,3/19/17
1013929,46c2b064d306,2/14/17,3/15/17,3/16/17
1013930,a968e68e5174,3/14/17,3/15/17,3/28/17
1013931,fc90a0beaf07,3/24/17,3/24/17,3/28/17
1013932,25e15881c2ce,2/17/17,3/15/17,3/19/17
1013933,736c2e8c1f90,2/25/17,3/15/17,3/26/17
1013934,d1e45247df82,3/8/17,3/15/17,3/28/17
1013935,6e219549ef40,3/13/17,3/15/17,3/28/17
1013936,875af6d0f70e,3/4/17,3/15/17,3/28/17
1013937,4f551d81fa04,3/8/17,3/15/17,3/28/17
1013938,01b7f30efeb0,2/20/17,3/15/17,3/22/17
1013939,113fdae7aa6d,3/13/17,3/15/17,3/28/17
1013940,d7708f143a60,3/8/17,3/15/17,3/28/17
1013941,c70407dbbcb0,2/26/17,3/15/17,3/28/17
1013942,31dcd8ae9188,3/6/17,3/15/17,3/28/17
1013943,8ecc4d8adc17,2/26/17,3/15/17,3/27/17
1013944,a9ddecc7c113,2/28/17,3/15/17,3/28/17
1013945,5d8603363d18,2/28/17,3/15/17,3/28/17
1013946,66f66fd0bee9,3/6/17,3/15/17,3/28/17
1013947,a9559b03de73,3/16/17,3/16/17,3/28/17
1013948,d015d54ccd62,2/26/17,3/15/17,3/16/17
1013949,60fc521ebd11,2/26/17,3/15/17,3/28/17
1013950,ad3509cf2345,3/13/17,3/15/17,3/28/17
1013951,d5a3d0b04720,2/24/17,3/15/17,3/26/17
1013952,32bab7264b96,3/9/17,3/15/17,3/28/17
1013953,3481eafa5d1f,3/12/17,3/15/17,3/28/17
1013954,6eea57766591,3/28/17,3/28/17,3/28/17
1013955,3c3ba3eb402c,3/14/17,3/15/17,3/28/17
1013956,779cd1082b55,2/15/17,3/15/17,3/17/17
1013957,4f64582805d9,3/2/17,3/15/17,3/28/17
1013958,90bab3a0cee0,3/2/17,3/15/17,3/28/17
1013959,4ae4e00b53c2,2/16/17,3/15/17,3/18/17
1013960,4a6e71e34abb,3/8/17,3/15/17,3/28/17
1013961,aa3633ec9a1c,3/23/17,3/23/17,3/28/17
1013962,c478d57639e1,3/13/17,3/15/17,3/28/17
1013963,32e6d910a19b,3/14/17,3/15/17,3/28/17
1013964,a0f21b35c34a,2/28/17,3/15/17,3/28/17
1013965,fd8999bc0ef6,2/20/17,3/15/17,3/21/17
1013966,065e5c5d110c,2/15/17,3/15/17,3/16/17
1013967,45f4e6b4d6d8,2/26/17,3/15/17,3/28/17
1013968,5dfaf8d78d47,2/27/17,3/15/17,3/28/17
1013969,8d0f037ed10d,2/21/17,3/15/17,3/22/17
1013970,0b6314afc3d5,3/5/17,3/15/17,3/28/17
1013971,4632db600cc9,3/4/17,3/15/17,3/28/17
1013972,127a0a0aa8b5,3/1/17,3/15/17,3/28/17
1013973,0601800f479d,2/24/17,3/15/17,3/25/17
1013974,7c37a48e995c,3/13/17,3/15/17,3/28/17
1013975,d77d5cd608ec,3/26/17,3/26/17,3/28/17
1013976,e652228bc7b8,3/12/17,3/15/17,3/28/17
1013977,e6cf67ba09d5,3/15/17,3/15/17,3/28/17
1013978,fcab2b8ff9d6,2/25/17,3/15/17,3/27/17
1013979,d867249579bc,3/17/17,3/17/17,3/28/17
1013980,880f14bd09a2,3/9/17,3/15/17,3/28/17
1013981,5e037568b3d0,2/25/17,3/15/17,3/26/17
1013982,dfdfca7cb873,3/22/17,3/22/17,3/28/17
1013983,04baa07f35cb,3/23/17,3/23/17,3/28/17
1013984,8e0af55f68d3,3/10/17,3/15/17,3/28/17
1013985,5f8e7d954124,3/13/17,3/15/17,3/28/17
1013986,f8a18f408c35,3/4/17,3/15/17,3/28/17
1013987,519c13d0083d,2/16/17,3/15/17,3/18/17
1013988,5eec6305c8dc,3/22/17,3/22/17,3/28/17
1013989,3bd460e54698,3/1/17,3/15/17,3/28/17
1013990,c50bb230a1bd,2/13/17,3/15/17,3/15/17
1013991,291b669d9c9a,3/22/17,3/22/17,3/28/17
1013992,25e0462c6e8e,2/26/17,3/15/17,3/27/17
1013993,eea91492cc08,2/20/17,3/15/17,3/22/17
1013994,0e00f0dbe25a,3/5/17,3/15/17,3/28/17
1013995,e38c35de51b1,3/11/17,3/15/17,3/28/17
1013996,8106dc6115f8,2/15/17,3/15/17,3/17/17
1013997,1fe448e37dc5,2/28/17,3/15/17,3/28/17
1013998,8a765eb119a3,3/17/17,3/17/17,3/28/17
1013999,72160693acfd,2/18/17,3/15/17,3/20/17
1.01E+06,6240e936953e,3/5/17,3/15/17,3/28/17
1014001,11872d510f19,2/25/17,3/15/17,3/27/17
1014002,f9b4c71663b1,3/18/17,3/18/17,3/28/17
1014003,71d83c67735f,3/2/17,3/15/17,3/28/17
1014004,40b24003e8e3,2/21/17,3/15/17,3/23/17
1014005,dd637f963d9b,3/3/17,3/15/17,3/28/17
1014006,1950fe180597,2/27/17,3/15/17,3/28/17
1014007,5687f5a2a98b,3/7/17,3/15/17,3/28/17
1014008,067897a8381e,2/21/17,3/15/17,3/23/17
1014009,89a7dd3f6fe2,3/9/17,3/15/17,3/28/17
1014010,69ba49ef7588,3/11/17,3/15/17,3/28/17
1014011,0952c316211f,2/18/17,3/15/17,3/20/17
1014012,2b0ddd6d2de8,2/17/17,3/15/17,3/19/17
1014013,d19506a70cb7,3/15/17,3/15/17,3/28/17
1014014,7489d448df5d,3/3/17,3/15/17,3/28/17
1014015,bde7b8afeff7,2/21/17,3/15/17,3/23/17
1014016,b9f036eadbc7,3/18/17,3/18/17,3/28/17
1014017,ee4b90eea612,2/23/17,3/15/17,3/25/17
1014018,6eb60c73074a,2/16/17,3/15/17,3/18/17
1014019,c91f1f4ecddd,3/25/17,3/25/17,3/28/17
1014020,c1223b60c0db,3/16/17,3/16/17,3/28/17
1014021,8efc42cfda7e,3/11/17,3/15/17,3/28/17
1014022,d3832a41fc80,3/10/17,3/15/17,3/28/17
1014023,a973d5f52095,3/14/17,3/15/17,3/28/17
1014024,2378ccff9089,2/18/17,3/15/17,3/20/17
1014025,820855e0da66,3/3/17,3/15/17,3/26/17
1014026,aa5227ef3dc0,2/17/17,3/15/17,3/18/17
1014027,a93616f95961,3/17/17,3/17/17,3/28/17
1014028,18f84b3bd3cc,2/16/17,3/15/17,3/18/17
1014029,1814231f3088,3/19/17,3/19/17,3/28/17
1014030,a7fe8b8c9d6b,3/18/17,3/18/17,3/28/17
1014031,3005044facd2,2/28/17,3/15/17,3/28/17
1014032,19b583197586,3/19/17,3/19/17,3/28/17
1014033,04e2bba5de8e,3/2/17,3/15/17,3/28/17
1014034,2e437ec70fa4,3/16/17,3/16/17,3/28/17
1014035,c43946f03474,2/20/17,3/15/17,3/22/17
1014036,22dacf649223,3/15/17,3/15/17,3/28/17
1014037,5a7afc85ca27,3/5/17,3/15/17,3/28/17
1014038,a4c45faa8703,3/18/17,3/18/17,3/28/17
1014039,6f78b350dfaa,3/20/17,3/20/17,3/28/17
1014040,cfb9ce057821,3/23/17,3/23/17,3/28/17
1014041,8503959de78a,2/23/17,3/15/17,3/25/17
1014042,2bf837df978c,2/16/17,3/15/17,3/18/17
1014043,d37f3dade5e2,3/25/17,3/25/17,3/28/17
1014044,4f673690aa22,3/28/17,3/28/17,3/28/17
1014045,c87262919cb4,3/10/17,3/15/17,3/28/17
1014046,88ed8fae53aa,2/14/17,3/15/17,3/16/17
1014047,2df2d5a02959,3/23/17,3/23/17,3/28/17
1014048,f0005e2d03e9,2/22/17,3/15/17,3/24/17
1014049,ab0e8c5020ca,2/21/17,3/15/17,3/23/17
1014050,8292e0d6008a,3/27/17,3/27/17,3/28/17
1014051,6a9373fd5a9b,3/16/17,3/16/17,3/17/17
1014052,9af6357635f0,3/10/17,3/15/17,3/28/17
1014053,d72212c6043a,,3/15/17,3/28/17
1014054,3477bbafd2b6,3/6/17,3/15/17,3/28/17
1014055,03043983b181,2/16/17,3/15/17,3/18/17
1014056,bed0053b3eef,3/6/17,3/15/17,3/28/17
1014057,2e5475d65f1c,3/6/17,3/15/17,3/28/17
1014058,3003bfc0015a,3/25/17,3/25/17,3/28/17
1014059,0e01f88d992b,2/16/17,3/15/17,3/18/17
1014060,0c45dbe8747c,3/13/17,3/15/17,3/28/17
1014061,04fd8901f835,3/9/17,3/15/17,3/28/17
1014062,5da689651cbf,2/18/17,3/15/17,3/19/17
1014063,dadeb1c02deb,3/16/17,3/16/17,3/28/17
1014064,3843240724c8,2/15/17,3/15/17,3/16/17
1014065,19ab67f204f2,3/5/17,3/15/17,3/28/17
1014066,b77a36e44b7e,3/6/17,3/15/17,3/28/17
1014067,57e4697e9ddf,2/17/17,3/15/17,3/19/17
1014068,3c8ca8cb1ed2,3/19/17,3/19/17,3/26/17
1014069,a88ce31959e6,2/21/17,3/15/17,3/22/17
1014070,66f16b42c444,3/10/17,3/15/17,3/28/17
1014071,769376f2e13f,2/15/17,3/15/17,3/17/17
1014072,37fdea52aa59,3/21/17,3/21/17,3/28/17
1014073,7ae1097f321f,3/2/17,3/15/17,3/28/17
1014074,fb06e8a3d7fc,2/21/17,3/15/17,3/21/17
1014075,f1ceacf28571,3/11/17,3/15/17,3/28/17
1014076,c32c68e85cc8,3/13/17,3/15/17,3/28/17
1014077,3489c5a179d9,2/24/17,3/15/17,3/25/17
1014078,64943fa70d81,3/13/17,3/15/17,3/28/17
1014079,071c77f33de8,3/27/17,3/27/17,3/28/17
1014080,02339a1c747a,3/23/17,3/23/17,3/28/17
1014081,ad59309a5798,3/7/17,3/15/17,3/28/17
